offline_datapoint_19 1701447904 51550,316
offline_datapoint_1 1701447904 0,003
offline_datapoint_8 1701447909 1225921,000
offline_datapoint_2 1701447909 2834,000
offline_datapoint_23 1701447909 417853440,000
offline_datapoint_11 1701447909 364785664,000
offline_datapoint_0 1701447909 10165878784,000
offline_datapoint_6 1701447909 144896000,000
offline_datapoint_22 1701447909 3409,000
offline_datapoint_16 1701447907 0,000
offline_datapoint_5 1701447907 1547,134
offline_datapoint_18 1701447909 144896000,000
offline_datapoint_28 1701447907 0,000
offline_datapoint_17 1701447909 6323421184,000
offline_datapoint_4 1701447909 6137491456,000
offline_datapoint_3 1701447907 1,043
offline_datapoint_9 1701447907 26,231
offline_datapoint_21 1701447907 9,254
offline_datapoint_10 1701447907 5877,240
offline_datapoint_15 1701447909 0,000
offline_datapoint_27 1701447907 8499,059
offline_datapoint_13 1701447907 996,278
offline_datapoint_25 1701447907 0,037
offline_datapoint_14 1701447907 6,006
offline_datapoint_7 1701447907 99,697
offline_datapoint_26 1701447907 0,667
offline_datapoint_19 1701447907 9415,111
offline_datapoint_1 1701447907 0,001
offline_datapoint_8 1701447912 1225921,000
offline_datapoint_2 1701447912 2838,000
offline_datapoint_23 1701447912 417857536,000
offline_datapoint_11 1701447912 364785664,000
offline_datapoint_0 1701447912 10214105088,000
offline_datapoint_6 1701447912 145600512,000
offline_datapoint_22 1701447912 3393,000
offline_datapoint_16 1701447910 0,000
offline_datapoint_5 1701447910 2564,435
offline_datapoint_18 1701447912 145600512,000
offline_datapoint_28 1701447910 0,000
offline_datapoint_17 1701447912 6369300480,000
offline_datapoint_4 1701447912 6151602176,000
offline_datapoint_3 1701447910 0,653
offline_datapoint_9 1701447910 29,252
offline_datapoint_21 1701447910 9,529
offline_datapoint_10 1701447910 19629,374
offline_datapoint_15 1701447912 0,000
offline_datapoint_27 1701447910 33661,430
offline_datapoint_13 1701447910 3354,649
offline_datapoint_25 1701447910 0,032
offline_datapoint_14 1701447910 10,692
offline_datapoint_7 1701447910 99,949
offline_datapoint_26 1701447910 1,337
offline_datapoint_19 1701447910 9376,000
offline_datapoint_1 1701447910 0,001
offline_datapoint_8 1701447915 1225921,000
offline_datapoint_2 1701447915 2859,000
offline_datapoint_23 1701447915 417861632,000
offline_datapoint_11 1701447915 364859392,000
offline_datapoint_0 1701447915 10240106496,000
offline_datapoint_6 1701447915 145850368,000
offline_datapoint_22 1701447915 3387,000
offline_datapoint_16 1701447913 8,333
offline_datapoint_5 1701447913 4511,048
offline_datapoint_18 1701447915 145850368,000
offline_datapoint_28 1701447913 1,000
offline_datapoint_17 1701447915 6394040320,000
offline_datapoint_4 1701447915 6186610688,000
offline_datapoint_3 1701447913 0,911
offline_datapoint_9 1701447913 38,670
offline_datapoint_21 1701447913 12,110
offline_datapoint_10 1701447913 18564,533
offline_datapoint_15 1701447915 0,000
offline_datapoint_27 1701447913 31591,672
offline_datapoint_13 1701447913 3269,702
offline_datapoint_25 1701447913 0,222
offline_datapoint_14 1701447913 31,000
offline_datapoint_7 1701447913 99,346
offline_datapoint_26 1701447913 2,667
offline_datapoint_19 1701447913 7294,624
offline_datapoint_1 1701447913 0,007
offline_datapoint_8 1701447918 1225921,000
offline_datapoint_2 1701447918 2872,000
offline_datapoint_23 1701447918 417869824,000
offline_datapoint_11 1701447918 364908544,000
offline_datapoint_0 1701447918 10248904704,000
offline_datapoint_6 1701447918 146526208,000
offline_datapoint_22 1701447918 3373,000
offline_datapoint_16 1701447916 2,669
offline_datapoint_5 1701447916 11702,051
offline_datapoint_18 1701447918 146526208,000
offline_datapoint_28 1701447916 0,334
offline_datapoint_17 1701447918 6396743680,000
offline_datapoint_4 1701447918 6200324096,000
offline_datapoint_3 1701447916 0,652
offline_datapoint_9 1701447916 27,146
offline_datapoint_21 1701447916 9,775
offline_datapoint_10 1701447916 14792,303
offline_datapoint_15 1701447918 0,000
offline_datapoint_27 1701447916 24146,804
offline_datapoint_13 1701447916 3843,296
offline_datapoint_25 1701447916 0,079
offline_datapoint_14 1701447916 9,009
offline_datapoint_7 1701447916 99,920
offline_datapoint_26 1701447916 2,669
offline_datapoint_19 1701447916 18716,444
offline_datapoint_1 1701447916 0,002
offline_datapoint_8 1701447921 1225921,000
offline_datapoint_2 1701447921 2869,000
offline_datapoint_23 1701447921 417865728,000
offline_datapoint_11 1701447921 364908544,000
offline_datapoint_0 1701447921 10237677568,000
offline_datapoint_6 1701447921 146214912,000
offline_datapoint_22 1701447921 3375,000
offline_datapoint_16 1701447919 0,333
offline_datapoint_5 1701447919 1596,644
offline_datapoint_18 1701447921 146214912,000
offline_datapoint_28 1701447919 0,333
offline_datapoint_17 1701447921 6388756480,000
offline_datapoint_4 1701447921 6190534656,000
offline_datapoint_3 1701447919 1,172
offline_datapoint_9 1701447919 25,106
offline_datapoint_21 1701447919 8,727
offline_datapoint_10 1701447919 7018,831
offline_datapoint_15 1701447921 0,000
offline_datapoint_27 1701447919 10694,980
offline_datapoint_13 1701447919 1315,864
offline_datapoint_25 1701447919 0,126
offline_datapoint_14 1701447919 32,680
offline_datapoint_7 1701447919 99,687
offline_datapoint_26 1701447919 2,001
offline_datapoint_19 1701447919 7392,653
offline_datapoint_1 1701447919 0,004
offline_datapoint_8 1701447924 1225921,000
offline_datapoint_2 1701447924 2871,000
offline_datapoint_23 1701447924 417873920,000
offline_datapoint_11 1701447924 364945408,000
offline_datapoint_0 1701447924 10217226240,000
offline_datapoint_6 1701447924 146395136,000
offline_datapoint_22 1701447924 3387,000
offline_datapoint_16 1701447922 21,283
offline_datapoint_5 1701447922 12834,959
offline_datapoint_18 1701447924 146395136,000
offline_datapoint_28 1701447922 2,660
offline_datapoint_17 1701447924 6365605888,000
offline_datapoint_4 1701447924 6186745856,000
offline_datapoint_3 1701447922 0,260
offline_datapoint_9 1701447922 34,135
offline_datapoint_21 1701447922 13,771
offline_datapoint_10 1701447922 15563,501
offline_datapoint_15 1701447924 3,000
offline_datapoint_27 1701447922 25853,815
offline_datapoint_13 1701447922 22789,733
offline_datapoint_25 1701447922 0,294
offline_datapoint_14 1701447922 9,976
offline_datapoint_7 1701447922 99,703
offline_datapoint_26 1701447922 4,988
offline_datapoint_19 1701447922 43366,400
offline_datapoint_1 1701447922 0,009
offline_datapoint_8 1701447927 1225921,000
offline_datapoint_2 1701447927 2858,000
offline_datapoint_23 1701447927 417878016,000
offline_datapoint_11 1701447927 364945408,000
offline_datapoint_0 1701447927 10228449280,000
offline_datapoint_6 1701447927 146718720,000
offline_datapoint_22 1701447927 3385,000
offline_datapoint_16 1701447925 5,655
offline_datapoint_5 1701447925 9983,777
offline_datapoint_18 1701447927 146718720,000
offline_datapoint_28 1701447925 0,998
offline_datapoint_17 1701447927 6377144320,000
offline_datapoint_4 1701447927 6166343680,000
offline_datapoint_3 1701447925 0,650
offline_datapoint_9 1701447925 41,655
offline_datapoint_21 1701447925 12,475
offline_datapoint_10 1701447925 17367,401
offline_datapoint_15 1701447927 0,000
offline_datapoint_27 1701447925 27607,002
offline_datapoint_13 1701447925 4397,905
offline_datapoint_25 1701447925 0,217
offline_datapoint_14 1701447925 10,645
offline_datapoint_7 1701447925 99,894
offline_datapoint_26 1701447925 4,657
offline_datapoint_19 1701447925 30480,000
offline_datapoint_1 1701447925 0,007
offline_datapoint_8 1701447930 1225921,000
offline_datapoint_2 1701447930 2859,000
offline_datapoint_23 1701447930 417873920,000
offline_datapoint_11 1701447930 364945408,000
offline_datapoint_0 1701447930 10228809728,000
offline_datapoint_6 1701447930 146923520,000
offline_datapoint_22 1701447930 3383,000
offline_datapoint_16 1701447928 2,675
offline_datapoint_5 1701447928 6721,489
offline_datapoint_18 1701447930 146923520,000
offline_datapoint_28 1701447928 0,334
offline_datapoint_17 1701447930 6381121536,000
offline_datapoint_4 1701447930 6164738048,000
offline_datapoint_3 1701447928 0,784
offline_datapoint_9 1701447928 28,413
offline_datapoint_21 1701447928 10,712
offline_datapoint_10 1701447928 7449,709
offline_datapoint_15 1701447930 0,000
offline_datapoint_27 1701447928 10556,847
offline_datapoint_13 1701447928 2233,809
offline_datapoint_25 1701447928 0,334
offline_datapoint_14 1701447928 27,751
offline_datapoint_7 1701447928 99,585
offline_datapoint_26 1701447928 5,015
offline_datapoint_19 1701447928 10949,398
offline_datapoint_1 1701447928 0,010
offline_datapoint_8 1701447933 1225921,000
offline_datapoint_2 1701447933 2834,000
offline_datapoint_23 1701447933 417882112,000
offline_datapoint_11 1701447933 362745856,000
offline_datapoint_0 1701447933 10210684928,000
offline_datapoint_6 1701447933 146919424,000
offline_datapoint_22 1701447933 3389,000
offline_datapoint_16 1701447931 0,332
offline_datapoint_5 1701447931 429,247
offline_datapoint_18 1701447933 146919424,000
offline_datapoint_28 1701447931 0,332
offline_datapoint_17 1701447933 6366666752,000
offline_datapoint_4 1701447933 6155907072,000
offline_datapoint_3 1701447931 0,908
offline_datapoint_9 1701447931 31,218
offline_datapoint_21 1701447931 11,680
offline_datapoint_10 1701447931 5958,953
offline_datapoint_15 1701447933 0,000
offline_datapoint_27 1701447931 8721,813
offline_datapoint_13 1701447931 989,061
offline_datapoint_25 1701447931 0,050
offline_datapoint_14 1701447931 11,628
offline_datapoint_7 1701447931 99,915
offline_datapoint_26 1701447931 0,664
offline_datapoint_19 1701447931 8718,629
offline_datapoint_1 1701447931 0,001
offline_datapoint_8 1701447936 1225921,000
offline_datapoint_2 1701447936 2900,000
offline_datapoint_23 1701447936 417894400,000
offline_datapoint_11 1701447936 363175936,000
offline_datapoint_0 1701447936 10242265088,000
offline_datapoint_6 1701447936 148258816,000
offline_datapoint_22 1701447936 3235,000
offline_datapoint_16 1701447934 275,010
offline_datapoint_5 1701447934 22067,750
offline_datapoint_18 1701447936 148258816,000
offline_datapoint_28 1701447934 109,737
offline_datapoint_17 1701447936 6396923904,000
offline_datapoint_4 1701447936 6383357952,000
offline_datapoint_3 1701447934 1,960
offline_datapoint_9 1701447934 41,722
offline_datapoint_21 1701447934 15,288
offline_datapoint_10 1701447934 20471,217
offline_datapoint_15 1701447936 0,000
offline_datapoint_27 1701447934 33749,673
offline_datapoint_13 1701447934 3470,753
offline_datapoint_25 1701447934 2,281
offline_datapoint_14 1701447934 119,773
offline_datapoint_7 1701447934 98,575
offline_datapoint_26 1701447934 1,338
offline_datapoint_19 1701447934 10413,050
offline_datapoint_1 1701447934 0,068
offline_datapoint_8 1701447939 1225921,000
offline_datapoint_2 1701447939 2922,000
offline_datapoint_23 1701447939 417939456,000
offline_datapoint_11 1701447939 363962368,000
offline_datapoint_0 1701447939 10245537792,000
offline_datapoint_6 1701447939 147566592,000
offline_datapoint_22 1701447939 3225,000
offline_datapoint_16 1701447937 425,482
offline_datapoint_5 1701447937 8316,237
offline_datapoint_18 1701447939 147566592,000
offline_datapoint_28 1701447937 245,086
offline_datapoint_17 1701447939 6398119936,000
offline_datapoint_4 1701447939 6391980032,000
offline_datapoint_3 1701447937 0,912
offline_datapoint_9 1701447937 30,697
offline_datapoint_21 1701447937 12,766
offline_datapoint_10 1701447937 13787,481
offline_datapoint_15 1701447939 0,000
offline_datapoint_27 1701447937 22302,455
offline_datapoint_13 1701447937 3575,582
offline_datapoint_25 1701447937 0,962
offline_datapoint_14 1701447937 274,096
offline_datapoint_7 1701447937 98,888
offline_datapoint_26 1701447937 4,001
offline_datapoint_19 1701447937 8825,460
offline_datapoint_1 1701447937 0,029
offline_datapoint_8 1701447942 1225921,000
offline_datapoint_2 1701447942 2956,000
offline_datapoint_23 1701447942 417939456,000
offline_datapoint_11 1701447942 363966464,000
offline_datapoint_0 1701447942 10248019968,000
offline_datapoint_6 1701447942 147582976,000
offline_datapoint_22 1701447942 3232,000
offline_datapoint_16 1701447940 0,000
offline_datapoint_5 1701447940 1957,791
offline_datapoint_18 1701447942 147582976,000
offline_datapoint_28 1701447940 0,000
offline_datapoint_17 1701447942 6398009344,000
offline_datapoint_4 1701447942 6392762368,000
offline_datapoint_3 1701447940 1,039
offline_datapoint_9 1701447940 35,450
offline_datapoint_21 1701447940 14,157
offline_datapoint_10 1701447940 12517,826
offline_datapoint_15 1701447942 2,000
offline_datapoint_27 1701447940 20562,791
offline_datapoint_13 1701447940 1970,759
offline_datapoint_25 1701447940 0,051
offline_datapoint_14 1701447940 15,295
offline_datapoint_7 1701447940 99,936
offline_datapoint_26 1701447940 0,665
offline_datapoint_19 1701447940 14870,261
offline_datapoint_1 1701447940 0,002
offline_datapoint_8 1701447945 1225921,000
offline_datapoint_2 1701447945 2980,000
offline_datapoint_23 1701447945 417947648,000
offline_datapoint_11 1701447945 364638208,000
offline_datapoint_0 1701447945 10274832384,000
offline_datapoint_6 1701447945 148209664,000
offline_datapoint_22 1701447945 3209,000
offline_datapoint_16 1701447943 25,361
offline_datapoint_5 1701447943 25980,743
offline_datapoint_18 1701447945 148209664,000
offline_datapoint_28 1701447943 3,671
offline_datapoint_17 1701447945 6423670784,000
offline_datapoint_4 1701447945 6433468416,000
offline_datapoint_3 1701447943 0,912
offline_datapoint_9 1701447943 48,513
offline_datapoint_21 1701447943 16,163
offline_datapoint_10 1701447943 22114,849
offline_datapoint_15 1701447945 0,000
offline_datapoint_27 1701447943 36596,685
offline_datapoint_13 1701447943 25692,094
offline_datapoint_25 1701447943 0,214
offline_datapoint_14 1701447943 28,364
offline_datapoint_7 1701447943 99,566
offline_datapoint_26 1701447943 5,339
offline_datapoint_19 1701447943 22034,071
offline_datapoint_1 1701447943 0,006
offline_datapoint_8 1701447948 1225921,000
offline_datapoint_2 1701447948 2986,000
offline_datapoint_23 1701447948 417947648,000
offline_datapoint_11 1701447948 362545152,000
offline_datapoint_0 1701447948 10276478976,000
offline_datapoint_6 1701447948 148197376,000
offline_datapoint_22 1701447948 3205,000
offline_datapoint_16 1701447946 2,661
offline_datapoint_5 1701447946 1522,969
offline_datapoint_18 1701447948 148197376,000
offline_datapoint_28 1701447946 0,333
offline_datapoint_17 1701447948 6427365376,000
offline_datapoint_4 1701447948 6432350208,000
offline_datapoint_3 1701447946 0,260
offline_datapoint_9 1701447946 30,479
offline_datapoint_21 1701447946 8,966
offline_datapoint_10 1701447946 13722,691
offline_datapoint_15 1701447948 0,000
offline_datapoint_27 1701447946 23329,573
offline_datapoint_13 1701447946 2266,157
offline_datapoint_25 1701447946 0,350
offline_datapoint_14 1701447946 12,309
offline_datapoint_7 1701447946 99,755
offline_datapoint_26 1701447946 6,653
offline_datapoint_19 1701447946 38524,541
offline_datapoint_1 1701447946 0,011
offline_datapoint_8 1701447951 1225921,000
offline_datapoint_2 1701447951 2987,000
offline_datapoint_23 1701447951 417955840,000
offline_datapoint_11 1701447951 363425792,000
offline_datapoint_0 1701447951 10276294656,000
offline_datapoint_6 1701447951 148172800,000
offline_datapoint_22 1701447951 3214,000
offline_datapoint_16 1701447949 43,332
offline_datapoint_5 1701447949 11494,023
offline_datapoint_18 1701447951 148172800,000
offline_datapoint_28 1701447949 5,667
offline_datapoint_17 1701447951 6425710592,000
offline_datapoint_4 1701447951 6431793152,000
offline_datapoint_3 1701447949 1,562
offline_datapoint_9 1701447949 37,502
offline_datapoint_21 1701447949 12,109
offline_datapoint_10 1701447949 12233,670
offline_datapoint_15 1701447951 0,000
offline_datapoint_27 1701447949 18573,832
offline_datapoint_13 1701447949 37866,311
offline_datapoint_25 1701447949 0,297
offline_datapoint_14 1701447949 19,999
offline_datapoint_7 1701447949 99,863
offline_datapoint_26 1701447949 6,000
offline_datapoint_19 1701447949 26282,667
offline_datapoint_1 1701447949 0,009
offline_datapoint_8 1701447954 1225921,000
offline_datapoint_2 1701447954 2985,000
offline_datapoint_23 1701447954 417959936,000
offline_datapoint_11 1701447954 363581440,000
offline_datapoint_0 1701447954 10278731776,000
offline_datapoint_6 1701447954 148176896,000
offline_datapoint_22 1701447954 3204,000
offline_datapoint_16 1701447952 0,335
offline_datapoint_5 1701447952 2562,757
offline_datapoint_18 1701447954 148176896,000
offline_datapoint_28 1701447952 0,335
offline_datapoint_17 1701447954 6428151808,000
offline_datapoint_4 1701447954 6437314560,000
offline_datapoint_3 1701447952 1,046
offline_datapoint_9 1701447952 33,851
offline_datapoint_21 1701447952 8,759
offline_datapoint_10 1701447952 20709,511
offline_datapoint_15 1701447954 0,000
offline_datapoint_27 1701447952 35364,972
offline_datapoint_13 1701447952 3529,102
offline_datapoint_25 1701447952 0,528
offline_datapoint_14 1701447952 26,769
offline_datapoint_7 1701447952 99,685
offline_datapoint_26 1701447952 11,711
offline_datapoint_19 1701447952 27776,000
offline_datapoint_1 1701447952 0,016
offline_datapoint_8 1701447957 1225921,000
offline_datapoint_2 1701447957 2972,000
offline_datapoint_23 1701447957 417943552,000
offline_datapoint_11 1701447957 363581440,000
offline_datapoint_0 1701447957 10265554944,000
offline_datapoint_6 1701447957 148135936,000
offline_datapoint_22 1701447957 3206,000
offline_datapoint_16 1701447955 0,000
offline_datapoint_5 1701447955 1290,838
offline_datapoint_18 1701447957 148135936,000
offline_datapoint_28 1701447955 0,000
offline_datapoint_17 1701447957 6415503360,000
offline_datapoint_4 1701447957 6406991872,000
offline_datapoint_3 1701447955 0,518
offline_datapoint_9 1701447955 25,119
offline_datapoint_21 1701447955 7,903
offline_datapoint_10 1701447955 10891,009
offline_datapoint_15 1701447957 0,000
offline_datapoint_27 1701447955 17896,566
offline_datapoint_13 1701447955 1794,434
offline_datapoint_25 1701447955 0,067
offline_datapoint_14 1701447955 12,275
offline_datapoint_7 1701447955 99,911
offline_datapoint_26 1701447955 2,322
offline_datapoint_19 1701447955 7140,324
offline_datapoint_1 1701447955 0,002
offline_datapoint_8 1701447960 1225921,000
offline_datapoint_2 1701447960 2988,000
offline_datapoint_23 1701447960 417959936,000
offline_datapoint_11 1701447960 363905024,000
offline_datapoint_0 1701447960 10277949440,000
offline_datapoint_6 1701447960 147955712,000
offline_datapoint_22 1701447960 3202,000
offline_datapoint_16 1701447958 59,628
offline_datapoint_5 1701447958 26500,401
offline_datapoint_18 1701447960 147955712,000
offline_datapoint_28 1701447958 9,715
offline_datapoint_17 1701447960 6426607616,000
offline_datapoint_4 1701447960 6437388288,000
offline_datapoint_3 1701447958 0,785
offline_datapoint_9 1701447958 36,646
offline_datapoint_21 1701447958 13,875
offline_datapoint_10 1701447958 12173,877
offline_datapoint_15 1701447960 0,000
offline_datapoint_27 1701447958 17834,876
offline_datapoint_13 1701447958 23287,510
offline_datapoint_25 1701447958 0,366
offline_datapoint_14 1701447958 33,834
offline_datapoint_7 1701447958 99,723
offline_datapoint_26 1701447958 7,705
offline_datapoint_19 1701447958 31835,248
offline_datapoint_1 1701447958 0,011
offline_datapoint_8 1701447963 1225921,000
offline_datapoint_2 1701447963 2986,000
offline_datapoint_23 1701447963 417959936,000
offline_datapoint_11 1701447963 363905024,000
offline_datapoint_0 1701447963 10258731008,000
offline_datapoint_6 1701447963 147828736,000
offline_datapoint_22 1701447963 3204,000
offline_datapoint_16 1701447961 0,000
offline_datapoint_5 1701447961 1847,520
offline_datapoint_18 1701447963 147828736,000
offline_datapoint_28 1701447961 0,000
offline_datapoint_17 1701447963 6407544832,000
offline_datapoint_4 1701447963 6434107392,000
offline_datapoint_3 1701447961 0,777
offline_datapoint_9 1701447961 31,593
offline_datapoint_21 1701447961 11,272
offline_datapoint_10 1701447961 10067,641
offline_datapoint_15 1701447963 0,000
offline_datapoint_27 1701447961 16346,357
offline_datapoint_13 1701447961 1635,531
offline_datapoint_25 1701447961 0,149
offline_datapoint_14 1701447961 18,578
offline_datapoint_7 1701447961 99,549
offline_datapoint_26 1701447961 1,659
offline_datapoint_19 1701447961 9508,571
offline_datapoint_1 1701447961 0,004
offline_datapoint_8 1701447966 1225921,000
offline_datapoint_2 1701447966 2977,000
offline_datapoint_23 1701447966 417959936,000
offline_datapoint_11 1701447966 363905024,000
offline_datapoint_0 1701447966 10239582208,000
offline_datapoint_6 1701447966 149245952,000
offline_datapoint_22 1701447966 3232,000
offline_datapoint_16 1701447964 5,672
offline_datapoint_5 1701447964 4140,438
offline_datapoint_18 1701447966 149245952,000
offline_datapoint_28 1701447964 1,001
offline_datapoint_17 1701447966 6387945472,000
offline_datapoint_4 1701447966 6406975488,000
offline_datapoint_3 1701447964 1,173
offline_datapoint_9 1701447964 40,304
offline_datapoint_21 1701447964 12,643
offline_datapoint_10 1701447964 14139,350
offline_datapoint_15 1701447966 0,000
offline_datapoint_27 1701447964 18805,976
offline_datapoint_13 1701447964 2071,387
offline_datapoint_25 1701447964 0,063
offline_datapoint_14 1701447964 14,014
offline_datapoint_7 1701447964 99,839
offline_datapoint_26 1701447964 3,003
offline_datapoint_19 1701447964 9740,190
offline_datapoint_1 1701447964 0,002
offline_datapoint_8 1701447969 1225921,000
offline_datapoint_2 1701447969 2975,000
offline_datapoint_23 1701447969 417955840,000
offline_datapoint_11 1701447969 363905024,000
offline_datapoint_0 1701447969 10227802112,000
offline_datapoint_6 1701447969 149258240,000
offline_datapoint_22 1701447969 3230,000
offline_datapoint_16 1701447967 2,664
offline_datapoint_5 1701447967 1363,850
offline_datapoint_18 1701447969 149258240,000
offline_datapoint_28 1701447967 0,333
offline_datapoint_17 1701447969 6379917312,000
offline_datapoint_4 1701447969 6391889920,000
offline_datapoint_3 1701447967 0,520
offline_datapoint_9 1701447967 11,933
offline_datapoint_21 1701447967 5,724
offline_datapoint_10 1701447967 5361,169
offline_datapoint_15 1701447969 0,000
offline_datapoint_27 1701447967 6824,244
offline_datapoint_13 1701447967 607,339
offline_datapoint_25 1701447967 0,043
offline_datapoint_14 1701447967 6,659
offline_datapoint_7 1701447967 99,958
offline_datapoint_26 1701447967 0,666
offline_datapoint_19 1701447967 16102,400
offline_datapoint_1 1701447967 0,001
offline_datapoint_8 1701447972 1225921,000
offline_datapoint_2 1701447972 2973,000
offline_datapoint_23 1701447972 417959936,000
offline_datapoint_11 1701447972 363913216,000
offline_datapoint_0 1701447972 10204323840,000
offline_datapoint_6 1701447972 149258240,000
offline_datapoint_22 1701447972 3243,000
offline_datapoint_16 1701447970 0,000
offline_datapoint_5 1701447970 2009,231
offline_datapoint_18 1701447972 149258240,000
offline_datapoint_28 1701447970 0,000
offline_datapoint_17 1701447972 6356004864,000
offline_datapoint_4 1701447972 6366027776,000
offline_datapoint_3 1701447970 0,782
offline_datapoint_9 1701447970 23,842
offline_datapoint_21 1701447970 8,085
offline_datapoint_10 1701447970 5735,843
offline_datapoint_15 1701447972 0,000
offline_datapoint_27 1701447970 7972,477
offline_datapoint_13 1701447970 824,797
offline_datapoint_25 1701447970 0,025
offline_datapoint_14 1701447970 6,345
offline_datapoint_7 1701447970 99,934
offline_datapoint_26 1701447970 0,668
offline_datapoint_19 1701447970 7329,684
offline_datapoint_1 1701447970 0,001
offline_datapoint_8 1701447975 1225921,000
offline_datapoint_2 1701447975 2969,000
offline_datapoint_23 1701447975 417955840,000
offline_datapoint_11 1701447975 363913216,000
offline_datapoint_0 1701447975 10203009024,000
offline_datapoint_6 1701447975 149225472,000
offline_datapoint_22 1701447975 3240,000
offline_datapoint_16 1701447973 0,000
offline_datapoint_5 1701447973 1290,725
offline_datapoint_18 1701447975 149225472,000
offline_datapoint_28 1701447973 0,000
offline_datapoint_17 1701447975 6356385792,000
offline_datapoint_4 1701447975 6366715904,000
offline_datapoint_3 1701447973 0,521
offline_datapoint_9 1701447973 26,582
offline_datapoint_21 1701447973 9,503
offline_datapoint_10 1701447973 5828,919
offline_datapoint_15 1701447975 0,000
offline_datapoint_27 1701447973 8346,065
offline_datapoint_13 1701447973 991,199
offline_datapoint_25 1701447973 0,081
offline_datapoint_14 1701447973 19,324
offline_datapoint_7 1701447973 99,741
offline_datapoint_26 1701447973 1,666
offline_datapoint_19 1701447973 7918,345
offline_datapoint_1 1701447973 0,002
offline_datapoint_8 1701447978 1225921,000
offline_datapoint_2 1701447978 2969,000
offline_datapoint_23 1701447978 417959936,000
offline_datapoint_11 1701447978 363913216,000
offline_datapoint_0 1701447978 10205724672,000
offline_datapoint_6 1701447978 149237760,000
offline_datapoint_22 1701447978 3244,000
offline_datapoint_16 1701447976 0,000
offline_datapoint_5 1701447976 2157,792
offline_datapoint_18 1701447978 149237760,000
offline_datapoint_28 1701447976 0,000
offline_datapoint_17 1701447978 6356516864,000
offline_datapoint_4 1701447978 6369607680,000
offline_datapoint_3 1701447976 0,782
offline_datapoint_9 1701447976 27,939
offline_datapoint_21 1701447976 9,903
offline_datapoint_10 1701447976 6243,554
offline_datapoint_15 1701447978 0,000
offline_datapoint_27 1701447976 8668,527
offline_datapoint_13 1701447976 1032,031
offline_datapoint_25 1701447976 0,022
offline_datapoint_14 1701447976 3,669
offline_datapoint_7 1701447976 99,941
offline_datapoint_26 1701447976 0,667
offline_datapoint_19 1701447976 7074,909
offline_datapoint_1 1701447976 0,001
offline_datapoint_8 1701447981 1225921,000
offline_datapoint_2 1701447981 2959,000
offline_datapoint_23 1701447981 418013184,000
offline_datapoint_11 1701447981 364175360,000
offline_datapoint_0 1701447981 10207600640,000
offline_datapoint_6 1701447981 149704704,000
offline_datapoint_22 1701447981 3243,000
offline_datapoint_16 1701447979 18,719
offline_datapoint_5 1701447979 14149,571
offline_datapoint_18 1701447981 149704704,000
offline_datapoint_28 1701447979 2,340
offline_datapoint_17 1701447981 6358237184,000
offline_datapoint_4 1701447981 6369853440,000
offline_datapoint_3 1701447979 0,783
offline_datapoint_9 1701447979 30,285
offline_datapoint_21 1701447979 9,922
offline_datapoint_10 1701447979 7624,502
offline_datapoint_15 1701447981 0,000
offline_datapoint_27 1701447979 10447,129
offline_datapoint_13 1701447979 17418,122
offline_datapoint_25 1701447979 0,211
offline_datapoint_14 1701447979 14,040
offline_datapoint_7 1701447979 99,714
offline_datapoint_26 1701447979 1,337
offline_datapoint_19 1701447979 12629,333
offline_datapoint_1 1701447979 0,006
offline_datapoint_8 1701447984 1225921,000
offline_datapoint_2 1701447984 2963,000
offline_datapoint_23 1701447984 418013184,000
offline_datapoint_11 1701447984 364175360,000
offline_datapoint_0 1701447984 10212311040,000
offline_datapoint_6 1701447984 149749760,000
offline_datapoint_22 1701447984 3232,000
offline_datapoint_16 1701447982 8,325
offline_datapoint_5 1701447982 2431,597
offline_datapoint_18 1701447984 149749760,000
offline_datapoint_28 1701447982 1,332
offline_datapoint_17 1701447984 6362959872,000
offline_datapoint_4 1701447984 6375624704,000
offline_datapoint_3 1701447982 1,171
offline_datapoint_9 1701447982 28,314
offline_datapoint_21 1701447982 9,237
offline_datapoint_10 1701447982 6293,781
offline_datapoint_15 1701447984 0,000
offline_datapoint_27 1701447982 8892,546
offline_datapoint_13 1701447982 4682,040
offline_datapoint_25 1701447982 0,524
offline_datapoint_14 1701447982 12,654
offline_datapoint_7 1701447982 99,848
offline_datapoint_26 1701447982 10,656
offline_datapoint_19 1701447982 56629,895
offline_datapoint_1 1701447982 0,016
offline_datapoint_8 1701447987 1225921,000
offline_datapoint_2 1701447987 2981,000
offline_datapoint_23 1701447987 418013184,000
offline_datapoint_11 1701447987 364175360,000
offline_datapoint_0 1701447987 10225893376,000
offline_datapoint_6 1701447987 149856256,000
offline_datapoint_22 1701447987 3224,000
offline_datapoint_16 1701447985 5,314
offline_datapoint_5 1701447985 4431,081
offline_datapoint_18 1701447987 149856256,000
offline_datapoint_28 1701447985 0,332
offline_datapoint_17 1701447987 6375673856,000
offline_datapoint_4 1701447987 6403624960,000
offline_datapoint_3 1701447985 0,389
offline_datapoint_9 1701447985 28,380
offline_datapoint_21 1701447985 9,991
offline_datapoint_10 1701447985 6386,721
offline_datapoint_15 1701447987 0,000
offline_datapoint_27 1701447985 9073,070
offline_datapoint_13 1701447985 1100,048
offline_datapoint_25 1701447985 0,038
offline_datapoint_14 1701447985 5,979
